FAOST_CODE,Year,OA.POP.TOTL.P,OA.POP.TOTL.P3,OA.POP.TOTL.PC90,N.HER.MDER55.KCD,N.HER.MDER55C90.KCD,N.HER.XDER10.KCD,FS.IFC.CV.RN,FS.IFC.CVC90.RN,FS.IFC.SK.RN,FS.IFC.SKC90.RN,FBS.PCS.DES.KCD,FBS.PCS.LPDES.KCD,FBS.PCS.10LPDES.KCD,FBS.PCS.ESPDES.KCD,FBS.PCS.XDES.KCD,FBS.PCS.XLPDES.KCD,FBS.PCS.X10LPDES.KCD,FBS.PCS.XESPDES.KCD,FBS.PCS.PDES.KCD,FBS.PCS.PDES.KCD3,FBS.PCS.PDESCP90.KCD,FBS.PCS.DESCEB.KCD,FBS.PCS.DESCEB.PCT,FBS.PCS.DESSR.KCD,FBS.PCS.DESSR.PCT,FBS.PCS.DESSC.KCD,FBS.PCS.DESSC.PCT,FBS.PCS.DESSS.KCD,FBS.PCS.DESSS.PCT,FBS.PCS.DESP.KCD,FBS.PCS.DESP.PCT,FBS.PCS.DEST.KCD,FBS.PCS.DEST.PCT,FBS.PCS.DESOC.KCD,FBS.PCS.DESOC.PCT,FBS.PCS.DESVO.KCD,FBS.PCS.DESVO.PCT,FBS.PCS.DESV.KCD,FBS.PCS.DESV.PCT,FBS.PCS.DESFEW.KCD,FBS.PCS.DESFEW.PCT,FBS.PCS.DESS.KCD,FBS.PCS.DESS.PCT,FBS.PCS.DESSP.KCD,FBS.PCS.DESSP.PCT,FBS.PCS.DESAB.KCD,FBS.PCS.DESAB.PCT,FBS.PCS.DESMS.KCD,FBS.PCS.DESMS.PCT,FBS.PCS.DESM.KCD,FBS.PCS.DESM.PCT,FBS.PCS.DESO.KCD,FBS.PCS.DESO.PCT,FBS.PCS.DESAF.KCD,FBS.PCS.DESAF.PCT,FBS.PCS.DESMEB.KCD,FBS.PCS.DESMEB.PCT,FBS.PCS.DESE.KCD,FBS.PCS.DESE.PCT,FBS.PCS.DESFS.KCD,FBS.PCS.DESFS.PCT,FBS.PCS.DESAQP.KCD,FBS.PCS.DESAQP.PCT,FBS.PCS.FSQCEB.KCY,FBS.PCS.FSQSR.KCY,FBS.PCS.FSQSC.KCY,FBS.PCS.FSQSS.KCY,FBS.PCS.FSQP.KCY,FBS.PCS.FSQT.KCY,FBS.PCS.FSQOC.KCY,FBS.PCS.FSQVO.KCY,FBS.PCS.FSQV.KCY,FBS.PCS.FSQFEW.KCY,FBS.PCS.FSQS.KCY,FBS.PCS.FSQSP.KCY,FBS.PCS.FSQAB.KCY,FBS.PCS.FSQM.KCY,FBS.PCS.FSQO.KCY,FBS.PCS.FSQAF.KCY,FBS.PCS.FSQMEB.KCY,FBS.PCS.FSQE.KCY,FBS.PCS.FSQFS.KCY,FBS.PCS.FSQAQP.KCY,FBS.PCS.FL.KCD,FBS.PCS.DEC.KCD,FBS.PCS.DEC.KCD3,FBS.PCS.DECCP90.KCD,FBS.PCS.CDECCP90.KCD,FBS.PCS.CDEC.KCD,FBS.PCS.LPDEC.KCD,FBS.PCS.LPDEC.KCD3,FBS.PCS.10LPDEC.KCD,FBS.PCS.10LPDEC.KCD3,FBS.PCS.ESPDEC.KCD,FBS.PCS.ESPDEC.KCD3,FBS.PCS.XLPDEC.KCD,FBS.PCS.XLPDEC.KCD3,FBS.PCS.X10LPDEC.KCD,FBS.PCS.X10LPDEC.KCD3,FBS.PCS.XESPDEC.KCD,FBS.PCS.XESPDEC.KCD3,FS.OA.NOU.P,FS.OA.NOU.P3,FS.OA.POU.PCT,FS.OA.POU.PCT3,FS.OA.POUPI.PCT,FS.OA.POUMI.PCT,FS.OA.POUDI.PCT,FS.OA.POUII.PCT,FS.OA.POUC90.PCT,FS.OA.LPPOU.PCT,FS.OA.LPPOU.PCT3,FS.OA.10LPPOU.PCT,FS.OA.10LPPOU.PCT3,FS.OA.ESPPOU.PCT,FS.OA.ESPPOU.PCT3,FS.OA.XLPPOU.PCT,FS.OA.XLPPOU.PCT3,FS.OA.X10LPPOU.PCT,FS.OA.X10LPPOU.PCT3,FS.OA.XESPPOU.PCT,FS.OA.XESPPOU.PCT3,FS.OA.PCO.PCT,FS.OA.PCO.PCT3,FS.OA.NCO.P,FS.OA.NCO.P3,Area,FAO_TABLE_NAME,DTFS,DPOP,DMDER,DCVSK,DT,DAT,CTFS,CPOP,CMDER,CCVSK,ACTFS,ACPOP,ACMDER,ACCVSK,FS.OA.POU.PCT3D,FS.OA.POU.PCT3D1,FS.OA.POU.PCT3D2,FS.OA.NOU.P3D,FS.OA.NOU.P3D2,FS.OA.NOU.P3D1,FS.OA.PCO.PCT3D,FS.OA.NCO.P3D,FS.OA.POUCL.PCT3,MDGTarget,WFSTarget,POUTrafficLights,MDGreached,NOUTrafficLights,WFSreached,ChangePOU,ChangeNOU,FS.OA.POU.PCT3.14,FS.OA.NOU.P3.14,OA.POP.TOTL.P.14,FBS.PCS.PDES.KCD.14,FBS.PCS.DEC.KCD3.14,N.HER.MDER55.KCD.14,FS.IFC.CV.RN.14,FS.IFC.SK.RN.14,MDGTarget.14,WFSTarget.14,FS.OA.POUCL.PCT3.14
SOFILacReg,1997,497462430,489376028.3,440396476,1818.712073,1809.914221,3028.105295,NA,NA,NA,NA,2731.491545,2731.491545,2731.491545,2731.491545,2731.491545,2731.491545,2731.491545,2731.491545,2731.491545,2727.502766,3085.434365,1001.29197,0.369365301,113.1775805,0.042395781,2.179673327,0.000770955,438.5530128,0.159734999,104.3731461,0.038009691,3.030816539,0.001159876,30.86827933,0.011317844,274.0148241,0.099922478,33.15751606,0.012169174,124.3238089,0.046466309,6.60333626,0.002445262,3.514220507,0.00124894,70.18261459,0.025671491,0.647469181,0.000278459,252.3435087,0.090076868,9.501718005,0.003452807,53.18074461,0.01939737,167.3927874,0.060346259,27.41640399,0.009910738,16.8334957,0.006250096,0,0,119.6277153,50.70752663,2.959280927,44.99577629,11.14141164,0.499111975,5.726508158,11.27532644,45.92592321,108.4653733,3.935006611,0.398539256,43.7387461,53.99969888,3.227063365,2.651252587,107.2569933,7.685735066,9.38196135,0.037888576,NA,2638.270519,2635.001909,2980.13389,2550.458845,2257.885259,2638.270519,2635.001909,2638.270519,2635.001909,2638.270519,2635.001909,2638.270519,2635.001909,2638.270519,2635.001909,2638.270519,2635.001909,65104568.84,65089379.79,0.130873338,0.132999834,0.276981412,0.161029633,0.06082418,0.154675385,0.157151249,0.130875689,0.133005121,0.130875689,0.133005121,0.130875689,0.133005121,0.130875689,0.133005121,0.130875689,0.133005121,0.130875689,0.133005121,0.264457584,0.264790077,131527394.5,129551603.5,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.096327069,0.119830163,0.003878383,-0.002475864,0.024905613,0.222511479,-386.7685088,481.1371719,15.5723258,-9.940988938,43.29083115,53.85347462,1.743003662,1.112690573,13.3,13.3,13.3,65.1,65.1,65.1,26.5,129.6,NA,NA,NA,NA,NA,NA,NA,-9.7,-1.5,0.137173204,67129277.98,497462430,2713.197345,2620.769516,1818.703337,NA,NA,NA,NA,NA
SOFILacReg,1998,505454691,497435838.3,440396476,1820.857581,1809.914221,3033.909262,NA,NA,NA,NA,2734.307053,2734.307053,2734.307053,2734.307053,2734.307053,2734.307053,2734.307053,2734.307053,2734.307053,2733.032285,3138.236571,1004.945216,0.370134719,114.2413694,0.043008535,2.177523053,0.000770123,439.8660053,0.159972446,102.3114117,0.037338337,4.163799716,0.001532785,32.57809004,0.011924113,273.5719782,0.099746752,34.18872603,0.012539966,112.7410626,0.042298135,7.158933339,0.00263411,3.069031463,0.00108122,68.55924924,0.025067723,0.708489339,0.000305305,259.5430854,0.092365594,9.786224269,0.003560837,52.12191782,0.018994351,170.9034359,0.061560371,27.14904743,0.009760648,15.28048602,0.005677223,0,0,119.8659194,50.88886256,2.883781854,45.15843995,10.95841984,0.555218829,5.938123322,11.26964542,47.34527863,96.37911224,4.153799185,0.325593018,43.39891157,55.16963944,3.325067064,2.622134222,108.9268031,7.581122373,8.565055956,0.017917848,NA,2641.655641,2640.215365,3031.898093,2550.458845,2222.183526,2641.655641,2640.215365,2641.655641,2640.215365,2641.655641,2640.215365,2641.655641,2640.215365,2641.655641,2640.215365,2641.655641,2640.215365,65588332.32,65136982.71,0.129761052,0.130921044,0.295510116,0.162088709,0.053996107,0.153823616,0.157151249,0.129762202,0.130923752,0.129762202,0.130923752,0.129762202,0.130923752,0.129762202,0.130923752,0.129762202,0.130923752,0.129762202,0.130923752,0.264211524,0.264936223,133516652.6,131758405.1,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.103155142,0.138358866,0.00493746,-0.003327634,0.036813551,0.249779102,-280.2097062,375.8367886,13.41207157,-9.039153986,41.29854792,55.39249099,1.976730528,1.332230561,13.1,13.1,13.1,65.1,65.1,65.1,26.5,131.8,NA,NA,NA,NA,NA,NA,NA,-11.1,-1.4,0.135005894,67156770.3,505454691,2718.985997,2626.242518,1820.849121,NA,NA,NA,NA,NA
SOFILacReg,1999,513321266,505412795.7,440396476,1823.028633,1809.914221,3039.775562,NA,NA,NA,NA,2758.589673,2758.589673,2758.589673,2758.589673,2758.589673,2758.589673,2758.589673,2758.589673,2758.589673,2741.604175,3215.38164,1007.346135,0.367377953,118.8369208,0.044503262,2.174515111,0.000765811,410.9503204,0.148433283,101.2743298,0.036718549,4.790347863,0.001738927,35.48889029,0.012898959,291.0308335,0.105236834,37.25183459,0.013471198,120.3336882,0.044662245,7.361766187,0.002678885,3.717434091,0.001391846,67.39803583,0.024433886,0.922453258,0.000370233,271.5995449,0.095657273,9.799645415,0.003531579,53.95274909,0.019559273,171.4564105,0.061101663,28.72406267,0.010214325,14.51515034,0.0053616,0,0,120.1069688,52.8301854,2.831558716,42.2148676,10.8310739,0.648431552,6.492800432,11.96407667,51.93747924,105.565361,4.280344578,0.427699582,42.02760923,57.65412134,3.4117062,2.667641862,109.5847275,7.987245096,8.21031791,0.038716275,NA,2663.806283,2648.044098,3104.903168,2550.458845,2188.128881,2663.806283,2648.044098,2663.806283,2648.044098,2663.806283,2648.044098,2663.806283,2648.044098,2663.806283,2648.044098,2663.806283,2648.044098,65840953.07,65522819.71,0.128264612,0.129619363,0.314015445,0.163150715,0.045908464,0.152995472,0.157151249,0.128266003,0.129620986,0.128266003,0.129620986,0.128266003,0.129620986,0.128266003,0.129620986,0.128266003,0.129620986,0.128266003,0.129620986,0.265460388,0.264715056,136235976.9,133760008,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.111242786,0.156864196,0.005999465,-0.004155777,0.047465098,0.278262223,-234.367545,330.4832417,12.6397405,-8.755437285,39.97768158,56.37279602,2.156047336,1.493475063,13,13,13,65.5,65.5,65.5,26.5,133.8,NA,NA,NA,NA,NA,NA,NA,-12,-0.8,0.133569736,67507853.76,513321266,2728.387924,2634.874239,1823.02043,NA,NA,NA,NA,NA
SOFILacReg,2000,521029182,513268379.7,440396476,1825.246742,1809.914221,3045.75047,NA,NA,NA,NA,2790.578964,2790.578964,2790.578964,2790.578964,2790.578964,2790.578964,2790.578964,2790.578964,2790.578964,2761.443015,3301.509332,1007.560832,0.363185663,114.18083,0.042133712,4.654740658,0.001621851,412.848538,0.147167449,104.9547832,0.037485215,4.760868629,0.001706529,36.73346411,0.013220176,299.1525139,0.107131412,36.44926863,0.013048054,124.5861993,0.045631803,7.552929141,0.002725637,3.957324358,0.001446805,71.74369996,0.025715746,0.968284844,0.000388012,277.6730009,0.09700204,10.39656086,0.003698879,55.52664924,0.020036528,173.8310236,0.061333863,30.0164452,0.010531824,15.1247936,0.005499072,0,0,120.2374412,50.15317222,5.943128686,42.39311585,11.21847884,0.701368085,6.802313775,12.34483767,50.54822286,106.5516745,4.281338772,0.423331741,47.1692384,59.21823626,3.470881338,2.784679843,110.1072315,8.305408349,8.259443275,0.03470102,NA,2694.821715,2667.029937,3188.219776,2550.458845,2155.758499,2694.821715,2667.029937,2694.821715,2667.029937,2694.821715,2667.029937,2694.821715,2667.029937,2694.821715,2667.029937,2694.821715,2667.029937,63310752.24,64905732.77,0.121510953,0.126470573,0.332356379,0.164220962,0.037472711,0.150337281,0.157151249,0.121518225,0.126473867,0.121518225,0.126473867,0.121518225,0.126473867,0.121518225,0.126473867,0.121518225,0.126473867,0.121518225,0.126473867,0.270538969,0.2667689,140927525.2,136893384.9,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.119678539,0.17520513,0.007069713,-0.006813968,0.055782336,0.30876735,-214.5455849,314.0871162,12.67374873,-12.21527998,38.76010161,56.74341209,2.289656945,2.206829348,12.6,12.6,12.6,64.9,64.9,64.9,26.7,136.9,NA,NA,NA,NA,NA,NA,NA,-14.1,-1.7,0.129258478,66344289.65,521029182,2749.940425,2655.517464,1825.238773,NA,NA,NA,NA,NA
SOFILacReg,2001,528568507,520972985,440396476,1826.973923,1809.914221,3050.476406,NA,NA,NA,NA,2811.834734,2811.834734,2811.834734,2811.834734,2811.834734,2811.834734,2811.834734,2811.834734,2811.834734,2787.261036,3374.793779,1029.502868,0.367985434,114.0201147,0.041818279,2.173714065,0.000756499,415.8190179,0.146884284,104.9660155,0.037195307,5.290881025,0.001870403,36.56685561,0.013056498,301.9466862,0.107309407,36.97217037,0.013097649,122.4537691,0.04453228,8.093832885,0.002884857,4.196058883,0.001520235,71.375879,0.025412918,1.23023482,0.000484017,275.0951556,0.095670687,10.29120655,0.003635479,54.57795034,0.019513868,171.1314174,0.060063756,31.02199242,0.010822253,15.8648068,0.005747462,0,0,123.5692328,50.72173153,3.075636249,42.72907119,11.230619,0.778990884,6.978003332,12.46150299,51.40686731,100.3028316,4.682925493,0.451177014,47.65318042,58.74377249,3.442834733,2.76125089,109.1928847,8.59345478,8.629547526,0.013885436,NA,2715.665853,2691.684427,3259.37087,2550.458845,2125.009479,2715.665853,2691.684427,2715.665853,2691.684427,2715.665853,2691.684427,2715.665853,2691.684427,2715.665853,2691.684427,2715.665853,2691.684427,60037381.96,63035851.92,0.113584864,0.121048559,0.350443117,0.165088462,0.032266342,0.147720153,0.157151249,0.113589407,0.121052966,0.113589407,0.121052966,0.113589407,0.121052966,0.113589407,0.121052966,0.113589407,0.121052966,0.113589407,0.121052966,0.278944577,0.271713701,147408996.2,141524166.1,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.124884907,0.193291868,0.007937212,-0.009431097,0.066913076,0.335545084,-186.6375214,288.8700961,11.86197476,-14.09454944,37.21851791,57.60533447,2.365468191,2.810679423,12.1,12.1,12.1,63,63,63,27.2,141.5,NA,NA,NA,NA,NA,NA,NA,-17.8,-4.6,0.12281531,63983458.5,528568507,2776.861208,2681.229752,1826.966155,NA,NA,NA,NA,NA
SOFILacReg,2002,535947060,528514916.3,440396476,1829.009273,1809.914221,3055.737863,NA,NA,NA,NA,2803.460659,2803.460659,2803.460659,2803.460659,2803.460659,2803.460659,2803.460659,2803.460659,2803.460659,2802.01922,3411.713262,1021.7094,0.365236539,115.5574865,0.042607366,2.171898939,0.000751539,413.6588014,0.146767045,101.9355228,0.03589768,5.211594375,0.001842369,40.17539157,0.014181212,298.9501675,0.106791493,38.53630122,0.013719388,125.5563879,0.04579106,7.580400816,0.002730201,4.313177397,0.001558681,67.81558695,0.024392223,1.410690591,0.000561502,275.9906619,0.096742525,10.38755072,0.00369399,55.47289424,0.019887606,171.3457997,0.060595057,30.29358461,0.010594031,15.95373906,0.005858577,0,0,122.2521891,51.04689487,3.031800674,42.46657323,10.90290306,0.720597277,8.154692716,12.30506958,53.08295995,105.68998,4.478217063,0.517584127,44.23303408,59.11421338,3.480877573,2.78983516,108.3971262,8.439829778,8.447883758,0.043420262,NA,2706.910918,2705.856867,3294.215615,2550.458845,2095.7538,2706.910918,2705.856867,2706.910918,2705.856867,2706.910918,2705.856867,2706.910918,2705.856867,2706.910918,2705.856867,2706.910918,2705.856867,57762773.24,60345310.56,0.107777013,0.114226298,0.368220898,0.166065724,0.028606495,0.145150817,0.157151249,0.107779606,0.114231071,0.107779606,0.114231071,0.107779606,0.114231071,0.107779606,0.114231071,0.107779606,0.114231071,0.107779606,0.114231071,0.281411223,0.277016176,150788665.7,146375062.4,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.128544755,0.211069649,0.008914474,-0.012000432,0.079438937,0.36052931,-161.8158047,265.7004963,11.22179466,-15.1064863,35.65445333,58.54437992,2.472607387,3.328559357,11.4,11.4,11.4,60.3,60.3,60.3,27.7,146.4,NA,NA,NA,NA,NA,NA,NA,-22.5,-8.6,0.115354432,60966537.88,535947060,2791.722602,2695.509512,1829.001637,NA,NA,NA,NA,NA
SOFILacReg,2003,543173369,535896312,440396476,1831.991656,1809.914221,3062.615057,NA,NA,NA,NA,2858.153337,2858.153337,2858.153337,2858.153337,2858.153337,2858.153337,2858.153337,2858.153337,2858.153337,2824.692302,3525.170753,1063.479695,0.373922551,113.6553578,0.04114282,2.171416965,0.000717773,421.6961435,0.146920123,109.1443683,0.037525144,5.885046552,0.002045012,40.86069396,0.01402243,299.1866464,0.104404898,39.46743489,0.013820334,123.203372,0.044253039,7.465743163,0.002629342,5.073794113,0.00185077,67.72276157,0.023804522,1.558811866,0.000619045,278.1202862,0.095031283,10.26879492,0.003610749,53.96433495,0.01884001,169.4760802,0.058777778,30.61259514,0.01055314,16.49108576,0.005971022,0,0,127.2674853,50.24715347,2.952621058,43.22256423,11.71078693,0.780226182,8.261923623,12.32929488,55.53958482,101.0663106,4.359312594,0.550414816,44.47805962,58.99221399,3.430404907,2.754227963,107.1327154,8.527767742,8.481171052,0.031531716,NA,2759.990407,2727.722747,3404.099191,2550.458845,2067.87216,2759.990407,2727.722747,2759.990407,2727.722747,2759.990407,2727.722747,2759.990407,2727.722747,2759.990407,2727.722747,2759.990407,2727.722747,55088504.41,57606696.62,0.101419745,0.107538626,0.385635898,0.167453105,0.023112568,0.141838785,0.157151249,0.101419143,0.107540776,0.101419143,0.107540776,0.101419143,0.107540776,0.101419143,0.107540776,0.101419143,0.107540776,0.101419143,0.107540776,0.286742073,0.282401333,155716897.4,151304853.1,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.134038681,0.228484649,0.010301856,-0.015312464,0.089435359,0.38813765,-149.8721341,255.4746257,11.51877275,-17.12126431,34.53380038,58.86691197,2.654175849,3.945111796,10.8,10.8,10.8,57.6,57.6,57.6,28.2,151.3,NA,NA,NA,NA,NA,NA,NA,-27,-12.8,0.10932908,58589050.94,543173369,2813.434692,2716.448204,1831.984157,NA,NA,NA,NA,NA
SOFILacReg,2004,550263856,543128095,440396476,1835.020023,1809.914221,3069.594976,NA,NA,NA,NA,2867.732301,2867.732301,2867.732301,2867.732301,2867.732301,2867.732301,2867.732301,2867.732301,2867.732301,2843.398424,3583.15636,1057.509778,0.370713641,113.0802702,0.040730361,4.644596506,0.001516585,425.1154381,0.147672208,101.3197364,0.03477742,5.775857953,0.002038261,42.92026719,0.014663299,306.8988194,0.106784164,37.98126341,0.013263486,124.6834557,0.044449074,7.292893906,0.002579444,4.789858887,0.001762146,69.60831079,0.024432951,1.665509586,0.000659163,284.6143012,0.096930596,10.12735055,0.003548647,57.56667475,0.01991272,167.0129046,0.057776456,31.04281704,0.010664453,16.13467339,0.005790657,0,0,125.6940978,50.15748965,5.629768542,43.54810308,10.83632491,0.772240339,8.55191034,12.63785784,53.92033924,102.4519719,4.257709224,0.577621308,46.69894212,60.388376,3.41896698,2.92668626,105.5044759,8.676227434,8.628506669,0.038250134,NA,2769.860097,2745.864297,3460.867606,2550.458845,2041.22636,2769.860097,2745.864297,2769.860097,2745.864297,2769.860097,2745.864297,2769.860097,2745.864297,2769.860097,2745.864297,2769.860097,2745.864297,53705745.04,55500976.98,0.097599987,0.102220835,0.402657513,0.168876113,0.020204258,0.139423861,0.157151249,0.097599093,0.102221182,0.097599093,0.102221182,0.097599093,0.102221182,0.097599093,0.102221182,0.097599093,0.102221182,0.097599093,0.102221182,0.291088111,0.286456333,160140700.6,155548754.6,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.136946991,0.245506264,0.011724863,-0.017727389,0.102556748,0.411905507,-133.5328919,239.3857737,11.43256164,-17.28544349,33.24718623,59.60256898,2.84649348,4.303751314,10.2,10.2,10.2,55.5,55.5,55.5,28.6,155.5,NA,NA,NA,NA,NA,NA,NA,-30.6,-16,0.104739421,56886922.32,550263856,2831.64579,2734.127747,1835.012652,NA,NA,NA,NA,NA
SOFILacReg,2005,557235448,550224224.3,440396476,1838.369734,1809.914221,3077.17819,NA,NA,NA,NA,2869.411699,2869.411699,2869.411699,2869.411699,2869.411699,2869.411699,2869.411699,2869.411699,2869.411699,2865.147162,3630.678266,1064.623829,0.373089595,115.0067681,0.041292247,4.640128265,0.001517666,418.7715171,0.145758083,100.655234,0.034644166,5.663407844,0.00199757,41.70462232,0.014250928,308.5112896,0.106817008,38.65870792,0.01348314,120.5263179,0.042965777,8.226992462,0.002888967,6.02467279,0.00218093,70.97086954,0.024827874,1.853840537,0.000727492,276.3028245,0.094310239,9.859868018,0.0034474,55.89590111,0.019314297,174.289114,0.060023184,31.74988772,0.010935134,16.22124915,0.00576803,0,0,126.3710314,50.91437,5.53197061,42.94266003,10.79085003,0.769474576,8.452292521,12.72385014,53.73327699,98.84359972,4.466403159,0.662206381,48.1643208,59.29257076,3.388348309,2.833102461,109.8536318,8.89837539,8.542838617,0.03140539,NA,2771.494963,2767.164258,3506.783823,2550.458845,2015.688506,2771.494963,2767.164258,2771.494963,2767.164258,2771.494963,2767.164258,2771.494963,2767.164258,2771.494963,2767.164258,2771.494963,2767.164258,50129906.39,52954989.31,0.089961804,0.096278419,0.419272724,0.170579238,0.017337237,0.134102391,0.157151249,0.089955268,0.096275713,0.089955268,0.096275713,0.089955268,0.096275713,0.089955268,0.096275713,0.089955268,0.096275713,0.089955268,0.096275713,0.297543125,0.291837088,165765966.5,160541188.2,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.139814013,0.262121475,0.013427989,-0.023048858,0.112686593,0.438412335,-124.0733343,232.6110579,11.91622567,-20.45394922,31.89098518,59.78880022,3.062867444,5.257347156,9.6,9.6,9.6,53,53,53,29.2,160.5,NA,NA,NA,NA,NA,NA,NA,-34.6,-19.8,0.09931504,54645540.58,557235448,2853.88513,2755.917072,1838.362484,NA,NA,NA,NA,NA
SOFILacReg,2006,564081326,557193543.3,440396476,1842.099415,1809.914221,3085.576437,NA,NA,NA,NA,2889.628547,2889.628547,2889.628547,2889.628547,2889.628547,2889.628547,2889.628547,2889.628547,2889.628547,2875.681115,3701.177442,1054.318284,0.367009693,116.6157084,0.041475651,5.692032616,0.001853003,418.8389614,0.144539266,105.651064,0.036060786,5.664376182,0.001966962,40.2169787,0.01365067,309.4987498,0.106482792,38.4866365,0.013323972,125.5412261,0.044270548,7.390694384,0.002608958,5.707263984,0.002069095,71.77269851,0.024938183,1.90838904,0.000739963,290.2382899,0.098509141,9.848782069,0.003428573,54.7523788,0.018897546,177.9196091,0.061037039,34.6713951,0.01184051,16.97668748,0.005973813,0,0,125.6279278,51.43943779,6.814176576,43.06876422,11.33385254,0.783117816,7.961210204,12.75253166,53.31432862,103.9717964,4.155739874,0.646231491,49.8433627,62.08246155,3.387794004,2.759420933,111.3952017,9.647670668,9.060899063,0.02050922,NA,2790.362795,2777.323808,3574.033016,2550.458845,1991.225442,2790.362795,2777.323808,2790.362795,2777.323808,2790.362795,2777.323808,2790.362795,2777.323808,2790.362795,2777.323808,2790.362795,2777.323808,47135073.6,50297202.72,0.083560776,0.090316149,0.435434456,0.172442078,0.014571603,0.12889354,0.157151249,0.083554775,0.090311645,0.083554775,0.090311645,0.083554775,0.090311645,0.083554775,0.090311645,0.083554775,0.090311645,0.083554775,0.090311645,0.29760202,0.29543809,167835877,164580848,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.142579646,0.278283206,0.015290829,-0.028257709,0.12273668,0.464411391,-116.1671042,226.7319007,12.458239,-23.02303551,30.70115187,59.92170127,3.292518051,6.084628813,9,9,9,50.3,50.3,50.3,29.5,164.6,NA,NA,NA,NA,NA,NA,NA,-38.7,-23.9,0.093739924,52231280.52,564081326,2863.781342,2765.456774,1842.092302,NA,NA,NA,NA,NA
SOFILacReg,2007,570809822,564042198.7,440396476,1845.912721,1809.914221,3094.194561,NA,NA,NA,NA,2913.206553,2913.206553,2913.206553,2913.206553,2913.206553,2913.206553,2913.206553,2913.206553,2913.206553,2890.924557,3775.886058,1048.933017,0.362018795,118.8411429,0.041986683,5.495463762,0.00177294,420.4445737,0.143900552,105.8621949,0.036005922,5.838948067,0.002002954,40.72672972,0.013777762,317.3450187,0.108182931,38.80598637,0.013333011,123.9924559,0.043364592,7.922940744,0.002772216,5.995233917,0.002148278,73.49887399,0.025247864,1.984066648,0.000761183,301.2992847,0.10162807,10.1658625,0.003507674,56.75947127,0.019394142,179.326511,0.061042174,34.10311351,0.011566296,17.88367184,0.00623276,0,0,125.1138322,52.78984559,7.23784388,43.20697985,11.33401434,0.791144371,7.935922657,13.06434776,53.84658551,102.4503787,4.292853891,0.651981669,51.31586658,64.42493796,3.406077243,2.9175599,113.0154811,9.479934652,9.419681145,0.028362871,NA,2813.458831,2791.940466,3646.600329,2550.458845,1967.753609,2813.458831,2791.940466,2813.458831,2791.940466,2813.458831,2791.940466,2813.458831,2791.940466,2813.458831,2791.940466,2813.458831,2791.940466,44099602.49,47095829.23,0.07725796,0.083542557,0.451141347,0.174372734,0.012448857,0.124880926,0.157151249,0.077253829,0.083537005,0.077253829,0.083537005,0.077253829,0.083537005,0.077253829,0.083537005,0.077253829,0.083537005,0.077253829,0.083537005,0.299255338,0.298140344,170781594.5,168127812.7,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.144702393,0.293990098,0.017221485,-0.032270324,0.134238866,0.488184299,-107.794707,219.0052002,12.82898548,-24.03947869,29.64093539,60.22112932,3.5276605,6.610274797,8.4,8.4,8.4,47.1,47.1,47.1,29.8,168.1,NA,NA,NA,NA,NA,NA,NA,-43.3,-28.7,0.087169761,49167423.84,570809822,2877.377084,2778.476726,1845.905745,NA,NA,NA,NA,NA
